URL,Label
pastehtml.com/view/beolqae82.html,bad
bmakmcedbckadkal.website /,bad
'www.swimkoralis.lt/Remax/Secure\%20Login.html',bad
tc-zo.ch. ch/security/LUKB.apk,bad
www.giottoviaggi.it/ambienteseguro/cadastro/iniciar.php,bad
ch-stucco.com/js/walls/ntasa/9f48cf86990f3f9be72310f4be3fcf97/polc.html?d80a13c0db1f8e263663d3faee8d9384d85353843a619606282818e091d087695c95e429d5e9b3ed869d0db1ce3587695c95e429d5e9b3ed869d0db1ce35,bad
ytxx.myxw.cn/images/?us.battle.ne...,bad
bassbudsgame.com/ptqrx0bl,bad
www.generationsecurities.com/panel/index.php?login,bad
mmm-irkutsk.ru//wp-content/paypalnew/index.htm,bad
lpmxp2005.com,bad
bestsourcecode.com/z1ljm,bad
aor.gr/components/com_users/models/sc/newp/index.php?.randhttp,bad
thefuhrmans.com/photos/root/secure-code228/home/14a33129dc2867f58e2d02ba249dee78/,bad
208.117.68.78/ase5.png,bad
kushdocs.org/uy/fox/dropbox/,bad
nolwo.ru/nimsr,bad
gkjx168.com/images?http://us.battle.net/login/http://dyfdzx.com/js?fav.1&amp;fid=1&amp;fid.4.1252899642&amp;randu0013InboxLightaspxn.1774256418&amp;rand.13InboxLight.as&amp;ref=http:,bad
executrek.org/components/com_sitemap/,bad
www.frank-nickel.de/7e46f9t5,bad
kosdfnure75.op1gifsd05mllk.com/img/style.css,bad
sokakkopegi.com/drupal/misc/secur/CreditCard/Confirm.htm,bad
qvwu4f.lecopabohyxppw.net/ekew9eg35z\nwww.lavoro24.it/messaggio.php?titolo=Attenzione%21&testo=Password+non+corretta%2C+o+non+corrispondente+a+nessun+utente+registrato.&redirect=%2Fcandidatura_password.php%3FoffertaID%3D49506%26aziendaID%3D0&rtime=5&grazie=&popup=,bad
nationaliserekcas.xn--72cf0c5a7duaq7i.com/gz5gqbm1eu.php\nwww.danielbranch.com/the-difference-between-being-honest-the-truth-and-lies/,bad
m3ydyaiiay.mobunydafppw.com/ukmpscfeo2\nvellejaresearch.com/b/728x90.jpg?ref=coolin,bad
edf-france.org/veriefd/forms/windhoek_tours/reservation.htm,bad
twitter.com/LFXtOYeJv,bad
www.dreamhomeauction.com/del/,bad
sitesumo.com/Correou/correo-web.html/,bad
www.novo-site.p.ht/notify.php,bad
fausses.onezkids.tv/civis/viewtopic.php?t=0wj.4&amp;f=w1583t398pp090&amp;,bad
mgsmedia.ru/Work/new/index.php?-,bad
ehsasfoundationinternational.org/doc006/,bad
girlhunts.com/online/db9aea5b17fd3967a60fca70695f0116,bad
paypal.com.cgi-bin.webscr.cmd-login-submit.dispatch2f7415cf1b2a661693.5885d80a13c0db1f8e263663d3faee8d195a86f1d2179454313736f1b26366.reynell.org.au/6966377409a4542bf5102210dceac974/,bad
kt-marketing.com/wp-admin/network/admin/docsign/d695d89ce12ca3174c211ab2f1bb2cfe/,bad
paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f86.choice.com.mx/update/,bad
bluewaterappco.com/jhg45s,bad
burinvest.co.mz/templates/secured/file7/,bad
virxnet.com.br/acesso/bb/,bad
christcpcmonrovia.org/home/wp-content/plugins/wp-photo-album-plus/9183891435/241250503/,bad
lesiyteco.com/1774s4,bad
www.worldofwarcrafj.tk/login.asp?ref=https:/us.battle.net/account/management/index.xml&amp;app=bam,bad
direttaauto.com/tyknnq,bad
xray-cash.com/bokoo/passerror.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,bad
shared-document.com/userlogin.php&viewed=1,bad
id0498372885938paypal.com.au.account.verification-re5983202k.com.au.mubashar786.com/.vbv/bebb0297a49849066e4226b55ee07f58/dc666cc4071373d2e40e9166c86f4556/,bad
kmtgogogo.bluestartw.com/,bad
121.130.15.62/www.paypal.com/websc-login.php,bad
medipha.com/ExcelApp.php,bad
buybestdatabaseworldwide.com/index.php?email=abuse@ostech.com.au,bad
diw.3314.mobi/7/?9643522803,bad
infinixlinux.com/glo/cp.php?m=login,bad
ricardoeletro.com.br.promo70off.com/produtos/52234289/iPhone-6-16GB-Prata-Apple-iOs-81-Camera-8MP-Tela-de-47-3G4G-Wifi-e-GPS/,bad
www.estreetshuffle.it/nf603ww,bad
atstory.com/938fhnr3?WSsjdVxjjsY=dxoCpOugKJ,bad
bizanalyst.com.au/wp-includes/dropdamyy,bad
ufo365.in/mnbv/admin.php,bad
www.gbscience.com/webscr.htm,bad
kkimac.jp/845yfgh?riuoiuem=qwhxpkwlmho,bad
down-fasterfile11.com,bad
seucadastroagora.com.br/?#sa,bad
montenig.com/lord/fa/,bad
vsimila.rocketluncher.com/final.der?military=&amp;claim=xDdTt_FR&amp;enjoy=&amp;now=PY3Qev3doj&amp;list=27AB&amp;once=vbOO7&amp;farm=_H0n&amp;administration=E-44uwyruf&amp;rate=eVJTf&amp;theory=vP,bad
monashcentreforhumanreproduction.com.au/loyalcompany/G.Docs,bad
pv9wfy.hikonebebppw.com/6neocklg7x\nwww.dallas-mobile-marketing.com/d764a4f4ca5569354ef4c16e0ade1b97.php?q=8c3f6f61007564c47b6e358bbe01f928,bad
heurica.dk/duc1/dropboxlocation,bad
us.battle.net.kkwow.asia/login/en/,bad
pastehtml.com/view/bpoex4bsp.html,bad
aaronmaxdesign.com/wordpress/wp-content/netvigator/update/ainput/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@aol.com,bad
id0498372885938paypal.com.au.account.verification-re5983202k.com.au.mubashar786.com/.vbv/bebb0297a49849066e4226b55ee07f58/6e567734ad39550dfcc7a0f2e496a046/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,bad
studiomancini.legal/includes/js/calendar/lang/SSL/cmd-login=a1e17be73f109984b184d86e14e76d2f,bad
hanhai-clean.cn/js/?ref=http%3A%2F%2Fyfvgqexus.battle.net%2Fd3%2Fen&amp;app=com-d3,bad
windeckxp.com/chaseupdate/chase,bad
chicharito14.c0.pl/8t76v45,bad
hogsmeade.ru/bqm4errb,bad
center-paypal-resolution-com.cgi-bin.p3-lefilm.fr/208935a538c55b86dbb645a1aea5ad43/,bad
ceuciplastic.com/images/jtrraca/84d8535384394d853538439384d84d85353844d853535353843ae3ae091d0d3faee8d938/sdfdfjjh.htm,bad
lpmxp2226.com,bad
scorpionproject.net/bot/,bad
tattoo-studio.nl/09yhbvt4,bad
midwaymetals.com.vn/845yfgh,bad
school76.irkutsk.ru/includes/js/calendar/lang/copy,bad
hlllps.view.online.reader.google.drive.com.koopdesignworks.com/investora/aceesss/showdocu/access/pages/review/eeb0f700e64cadc2e5594e214bd0603d/,bad
travelgare.co.id/opm/autokiller/autokiller/login.live.com/index.php?email=abuse@nea.gov.sg,bad
toyallstar.com/kohknfsf,bad
iceninegr.web.fc2.com/4GBrdf6,bad
www.ch-stucco.com/classes/language/paypal/6464d465d6848645d64d64d674d84d8d654864d5d464654d464d465484/1/ntasa/ddef353efc84b758d62efd1ddab13ce4/,bad
gadget2life.com/wp-admin/images/fresh/73392/,bad
phoaz.cruisingsmallship.com/thymuksate/ysigorguru/stogroaryf/files/,bad
villakidsbuffetinfantil.com/Limit-id=65722/1adf8a6c3386aa25047557226650f166/,bad
www.uasm.de/j988765,bad
ecard.jxnu.edu.cn/Inc/index.htm?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;jrgjroiamp;ssl=0&amp;dest,bad
bialahkiang.dasfree.com/please.php,bad
cafsci.org/timeliner/inc/images/payment/Amazon/Billing_Center/login.php?action=billing_login=true&amp;_session;aca875e7cdfcf9c858f5610110fe4db3aca875e7cdfcf9c858f5610110fe4db3,bad
alexandergorban.com/gstwnmcgqn,bad
holihiremobilitycyprus.com/toate/V9wtk/,bad
kirtimaan.com/helpdesk.co.uk/natwest/Login.html,bad
www.mobilemoneyavalanche.com/update/www.wellsfargo.com/wellsfargo/zooka123.php?id,bad
travelinsider.com.au/8g74crec?jvJgUD=FdXEQwmFH,bad
giant99.com/site-admin/pages/source.php?id=,bad
sydpainting.com.au/system/,bad
envilleconsult.com/test/js/wellsfargo/,bad
www.eastmidlandsjobsearch.co.uk/img/icons/ll.php,bad
'update.paypal.com.webid9q697.front.ru/secure_Paypal_email_id43432gjg98982beh32kJJKR9839MQAI9O39878e\%20.htm?securelogin=yes',bad
apreendedorismo.com/wp-includes/certificates/,bad
holidaystennisclub.com/putty/,bad
cocinandofusion.org/image.htm,bad
bkinfra.co.in/BKPL/mo.htm,bad
santechno.net/mgs/es/index.php,bad
gminairodzina.pl/newpp/index.htm,bad
datongqu.com/imgs/googledoc,bad
zionsenergy.com/flash/byte/,bad
anti-dust.ru/7k6cp,bad
two.vfsnjvdsisw.biz/ut84fg10cl\ndkoawit6.com/ik/redir.php?url=http://two.vfsnjvdsisw.biz/ut84fg10cl,bad
aneslinonline.com/~suljovic/caurina/transitions/properties/BillingCenter/BillingCenter/BillingCenter/,bad
alddoabaadnblcnc.com /,bad
christianinspirationalsite.com/cis/site/uk/index.php,bad
catlong.com/gy7f57f6/,bad
www.zarnawski.com/serviceppl_456/uk/a44dfa2b888311d7c7def7a108dc470e/,bad
www.cetlot.com/wp-includes/pomo/idx.php?id=,bad
www.sisimtel.com.mx/ecommerce/images/.../freebank/myposte/index.html?MfcISAPICommand=SignInFPP&UsingSSL=1&email=&userid=,bad
lmiybsb.click/message.php,bad
'www.mocphat.com/css/Nets/Sikker\%20nettbetaling.htm',bad
dedivan.ru/cart.php?shopping_cart=yes&add2cart=194,bad
scan.novahue.org/upCopy/,bad
guardianangelshhc.com/tmp/login2.php,bad
atlanticcharter.ca/texteditor/fckeditor/userfiles/flash/Made-in-China/Made-in-China/5686181176b1495069882e15f8a92257/,bad
www.cosentinoarredamenti.com/1zq31,bad
87.236.19.7/,bad
zjfq4lnfbs7pncr5.tor2web.org/,bad
www.facebook-aktivasyon.tk/aktivasyon.php,bad
gosgmart.com/dev/vqmod/htaccess/directiondereboursement/,bad
mxp1128.com,bad
imd.org.au/wordpress/%20./Google%20-%20Drive%20-%20Document/Docs_files/,bad
toujoursports.com/Paypal_Virefication/35697ad5065d2ac14d27be9708bac8ed/new1/bc026a2c52f617555d3c87536da52f33/fc6c70fdad2d50fba1a1764348636ff6/,bad
paypal-check.biz/de/konflikt/19857/index.php,bad
frumiel.cl/hgf65g,bad
'www.dgsryh.com/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;amp;app=com-d3',bad
formationinnovation.net/09uhv65hg,bad
elvira1983.zz.mu/keybase4/keybase/post.php,bad
www.amlarchitectural.com/logs/www.paypal.com/,bad
teprom.it/HSBC_BANK_STORAGE_DATA/secure-document.html,bad
rddningsoushitu.02ipad.com/y7o1z3wjng.php\nnewsok.com/,bad
paypal.com.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3fa.ee8d0b7e678a25d88.3d0fa72c947f193f8fd.5885d80a13c0db1f8e263663d3fa.ee8d0b7e678a25d88.3d0fa72c947f193f8fd.jewelrana.com/,bad
www.torstash.com/old_aol.1.3/?Login=&Lis=10&LigertID=1993745&us=1,bad
195.191.25.138/jasmin/authentication.php,bad
kgijxdracnyjxh.biz/apache_handler.php,bad
dropdocuview.com/bDBsIZn2/default.php,bad
frutiboni.com/libraries/abd/,bad
poal.sweetwestwoodcondo.com/visit.a4p?husband=2NjxKfv&amp;political=SvPx&amp;similar=H8e-HrZGgo&amp;except=SAw8Igsnf&amp;program=xzp&amp;may=XqWfui&amp;election=dNLgl&amp;action=nqNs,bad
www.gemmapower.com/,bad
schneiderhomes.ca/wp-content/tes/,bad
allxbox.ru/,bad
pfa17.fr/Top4.php,bad
peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/4b03010c31f94cfa2c9af843d3b5b827/wbscra.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43655ce8344572ae074267ade4c50d42977a5ce8344572ae074267ade4c50d42977a,bad
renatawd.net/images/Paypal_Virefication/2f07868369223e7014d7ba937401b8bb/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,bad
91.239.25.160:6892,bad
victorcasino.com/8g74crec,bad
www.getiton.nhs.uk/wp-admin/js/www.paypal.com/paypal.com/cgi-in/us/security/update-paypal/service-peyment/update/login.aspx/requist.html,bad
xzq.sc.chinaz.com/tools/downurl.aspx?url=ppt4520@220_511733.<br/>exe,bad
yemek.cafeask.com/googledoc89434993458348509login/,bad
buendigkeit.southwestadvertisingteam.org/e5i92jeyui.php\nwww.steelworks.de/index.php?cat=steelORIGAMI&action=Falten,bad
www.whatelse.it/wp-content/upgrade/paypal.htm,bad
caraudiogdl.com/zm74gwvw,bad
camerahurennederland.nl/t76f3g,bad
rebdownandlo.com/h/gate.php,bad
microchemdirect.com/i6d90rs,bad
apex6.com/wp-content/work/VITAL/VITAL/VITAL/FILE/index2.php?8uGzbKV7ZwJSDHY9fMil1CPn6W0gdTOc2vFmxQ3kXhqIorsAUEN4LaRBtyp5je8LHErUOhmjzaMYxfdSZBn2sgCRbItPF6cuKpwi9vAq417JlG0kyTDQV53eoWNX67813060469,bad
xoutdoorsolutions.com/sportstech.com.ca/,bad
sirimba.com.br/494lp7kj,bad
mbna.3owl.com/nat/secure.php,bad
158.255.193.15:4331/0/2/1/,bad
lookvmsoe2.top/index.php?xHiMdbKdLBnLDYE=l3SMfPrfJxzFGMSUb-nJDa9GP0XCRQLPh4SGhKrXCJ-ofSih17OIFxzsqAycFUKCqrF4Qu4Fah2h1QWScEZrmYRPFgVIove8hQLfyhSWksHXqBbfYQ5D-ZOdR7Rv3F72nbcdc8J0zxSL7TUBxbhLQFFT6wkZjuyeV7PC7kpzXlBvEQ7bJN0sohfQDmK1JDEqi_KyRD1wkKM&amp;dfgsdf=2,bad
timkroeger.homepage.t-online.de/WordPress//wp-content/plugins/seo-facebook-comments/facebook/based_facebook.php,bad
avbonline.nl/87yfhc,bad
better-live.eu/~kaiser/includes/.dd/c10cf5656601c2af1a4b6c7d92f82289/,bad
chegalogo.com.br/verfied.par.visa/update/secure/672bfcaa73dbfe28bff5bc77604084fa/f38a762ac3ee6a66a497b43f5a9be87b/maj.html?id,bad
whp8j4ece3.jawutozasoxppa.net/3bktx3fm7d\nvellejaresearch.com/b/728x90.jpg?ref=coolin,bad
d-mmoney.favcc1.com/admin.php,bad
fkhfgfg.tk/123/load.php?file=1,bad
176.58.32.109/module/272a5ad4a1b97a2ac874d6d3e5fff01d/,bad
fra1.ib.adnxs.com/if?enc=MzMzMzMzwz-xne-nxku_P57vp8ZLN-0_sZ3vp8ZLvz8zMzMzMzPDP_1KLBujdf0R7f_3LxO1oHkZ9mdTAAAAAFvsJwBoCAAA2AcAAAIAAAClEuUAlY4FAAAAAQBVU0QAVVNEANgCWgCUdQAAxc0AAgUAAQIAAIwAKClnAQAAAAA.&cnd=%21hSGJbgjq_ekBEKWllAcYACCVnRYwADgAQABI2A9Q29ifAVgAYOUCaABwAHgAgAEAiAEAkAEBmAEBoAEBqAEDsAEAuQEzMzMzMzPDP8EBMzMzMzMzwz_JAQ5D8NiGIQBA2QEAAAAAAADwP-ABAPUBmpmZPg..&ccd=%21TwYsQAjq_ekBEKWllAcYlZ0WIAA.&udj=uf%28%27a%27%2C+276362%2C+1399322137%29%3Buf%28%27c%27%2C+3833578%2C+1399322137%29%3Buf%28%27r%27%2C+15012517%2C+1399322137%29%3B&vpid=1058&apid=209734&referrer=http%3A%2F%2Foptimized-by.rubiconproject.com%2Fa%2F9852%2F26428%2F104466-2.html%3F%26cb%3D0.1404758619890777%26tk_st%3D1%26rf%3Dhttp%253A%2F%2Fwww.telegraaf.nl%2F%26rp_s%3Dc%26p_screen_res%3D1536x960&media_subtypes=1&ct=0&dlo=1,bad
idd00dnu.eresmas.net/sz7o77m,bad
nextleveltechnologies.org/includes/index.php,bad
vanillaroads.ro/reads/messags-view,bad
cakefede.ru/gate.php,bad
paypal.com.user-update.webscr.verification.update.redirectcydvcmxkkdjf.zxwqiuahgpolicydvcmxkkdjf.samu-erkki.org/tp.php?check=on,bad
chuantu.net/ftb42ysmkh,bad
naturexperts.com/themes/bluemarine/node.php?id=,bad
pos.cu.cc/admin.php?login=true,bad
173.248.27.163/team12.png,bad
users.freenetname.co.uk/~gerryj/jh45wf/98i76u6h.exe,bad
www.filix.it/8t76v45,bad
fotoray.pl/mbl5m,bad
imprimalegal.info,bad
'bjcurio.com/js/index.htm?app=AAAAAAAA??AAAAAAAA??AA\%c',bad
184.164.107.103/town11.pdf,bad
googcoulhome.info/data/feeder/,bad
yxmbucsqj.pw/data/info.php,bad
vfdgsdgsdfg.cmail5.com/t/t-l-mlhydy-mgdjl-t/,bad
disgracefuljy.top/data/feeder,bad
rugate.pw/skysteal/admin.php,bad
lacajaverde.com/wp-content/themes/update_ik/products/index.php?amp,bad
xxguolvqi.com/y0wnhgqnim,bad
iplogger.org/2MTf3,bad
supportpaypal.com-verification-account-information-cmdwebanswer.pyhlenanswerer59sv2rev8fsdvs6vrv8r5bsvtb8bfs5vs2.degreys.cl/f31f585583582ef0a199e506ed00b8a9/detail.html?cmd=_account,bad
rivalryrace.com/wp-content/plugins/espresso-social/db/index.php,bad
yopatagonia.cl/gite_view/,bad
weksrubaz.ru/ldl01/viewtopic.php,bad
comayseafood.com/FCKeditor/editor/images/extend.php?.rand=13InboxLight.aspx?n=1774256418&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;login=&amp;loginID=&amp;rand=13InboxLightaspxn.1774256418&amp;rand.13InboxLight.aspxn.1774256418=,bad
dr-eich.de/modules/mod_search/home/login/bin/account.php,bad
wamasoftware.com/,bad
fraudavenger.org/burnup/,bad
5.56.133.145,bad
sunwayautoparts.com/t67bg,bad
www.paypal.co.uk.7131.secure-910.mx/images/cgi.bin/uk/web.scr/?cmnd=_lg&amp;nav=29bb87d6a689351f55139d2f4589272f&amp;un=1,bad
avantweb.pl/verify/cript.php,bad
mayrice.net/3w7eqv5,bad
dbxtdtjy.org/information.cgi,bad
bxlcom.com/images/products/igt/verifikationNets/Verifiedbyvisa/pay_form_ec_cvv2_fichiers/pay_form_ec_cvv2.html,bad
fuckbooka.com/auth.php,bad
studio911.fr/cloud/,bad
wp.zepmusic.com/wp-includes/Yah,bad
kinman.com/images/inside/Yahoo/te.htm,bad
secretsoflove.tv/love/Googledoc/,bad
account.buscaunamascota.interactivos123.com/conexion/God/upgrade/newp/ii.php,bad
thxlove.com/odulqznn7,bad
www.hardjocks.com/www.paypal.cmd.cgi-bin.2466sd4f3e654sqd4e6d23sd8ed52s3d24e8d4sd8e74ds4d3d.dsqd56d5e8d25s.fdsf456e6d5sde8d56s4d.d545d4e84d5d.d89d989s8d9ed.548d57s5656/ee8b314164f1d4269f75606fd60a1781/,bad
vermillionriverwatershed.org/tmp/update.paypal.com.secure.cmd.login.dispatch.cgi-bin.confirm.activ.cmd.dispatch.webscr/674fe2dfea5266ab635b45eacb21423e/,bad
onlineservice-ppaccounts.de/?webscr?cmd=login-run&dispatch=3718d80a13c0db1f8e263663d3faee8da6a0e86558d6153d8812cd76bf2fd83f,bad
cfandfibroliving.com/wp-content/plugins/s/anmelden.php?portal=EH5hUrYoPz37tFg1VKbjD2TWflMwvCI8e4i&amp;wps=qBxJ3a7ukNiEl5rCfFHR,bad
kveldeil.no/gfk2p,bad
agfranchise.hostingforfree.org/productsamplepg16.htm,bad
amatravel.ro/system/logs/hsg.exe,bad
jwkwqvdcgpbymwed.pw/information.cgi,bad
comatina.com/jcs/login.5885d80a13c0db1f8e263663d3faee8db2b24f7b84f18193/00d08f5e67abd45e1139050c06a4cfd1/,bad
sbobet77.info/YvLC0IU7Jo,bad
ca1529f77347.top/,bad
spenk.co.uk/bad_scampage_script/,bad
webmail-uchicago-edu.uni.me/,bad
f1rst.name/tv/index.php,bad
mandinafestas.com.br/images/sampledata/fruitshop/fruit.php,bad
socialmediahelpforbusinesses.com/qskw6pk3sl\nwww.cordjiacapitalprojects.com/aboutus_ccpg.html,bad
kitsgnt.com/8fh34f3?pnYYtg=FvpIiRax,bad
rindititred.ru/gate.php,bad
162.220.246.24/?action=command,bad
pbenskin.harbourcityfootball.club/search?kn=xIMWD8yaTZu5R&amp;q2=o9exwpvYim&amp;gHip=m1&amp;k=3MQbosHeI6U33b48ZeCkmeBzVSwb&amp;A6z=9PnygvMLQk5&amp;fj=9P_6ewcYLceBDIe&amp;pZ=3PM3sTEH2bHhvKUXW3z&amp;eGs=jy,bad
chuntaacacademy.edu.bd/dropbox/us-mg5.mail.yahoo.com/pass.php?=ym.intl=us&amp;.done=rand=13InboxLight.aspx?n=1774256418&amp;.lang=en-US&amp;email=&amp;neo.launch?.rand=1qhua0f7o2jut&amp;src=,bad
qube.co.il,bad
yinyang.bennikrueger.com,bad
autorijschoolpedro.nl/bdb37,bad
travicoperu.com/do7akjpjbw,bad
imprimimosya.com/Chase/Fullz/,bad
www.registrossql.com/02/,bad
www.tourismkabupatenmalang.com/trial/facte/1edf07032ca4fba799d613408f01614d/webscr.php?cmd=_login-run&,bad
highmercenaries.com/ts/bin/ssl3/_id/www.paypal.com/fr/cgi-bin/webscr/cmd=_registration-run/login.php,bad
jigsore.nasky.net/,bad
freexboxredeemcodes.com/wp-content/plugins/4297784584/543513585684532/,bad
sfantatreimemilitari.ro/wp-content/css_/img/webscr/cmd_/_/login_run/19f6d93d2d9ba0af87ab76ca30dd840c/,bad
goldtradingpty.com/ra/build/cp.php?m=login,bad
fernandaemiliaboutique.com.br/wp-includes/pagee/update/index.php,bad
221.229.173.133:8084/sony,bad
shurikennz.co.nz/wp-admin/images/drive/auth/view/share/,bad
doclibrarymk.com/gate.php,bad
a1dfw.com/www.paypal.com/?cmd=_home&amp;dispatch=5885d80a13c0db1f8e&amp;ee=027ce0aef166ccd0d6d4f26085768f9d,bad
itwnews.ir/update/Google/Google/dld/us/,bad
denvertracy.com/jhg45s,bad
letourdeindia.com/gallery/images/unserc.html,bad
bqukfjfv.org/information.cgi,bad
cielitodrive.com/nr8e7,bad
bb-alarm.com/78hceef,bad
tapisrouge.co.ao/wonnx/valid/page/main.html,bad
userupgradelink.tk/?564dsd4656554s454kahp45s4a5e55,bad
alobitcoin.com/components/com_newsfeeds/views/filesueyy/7180f091ac6e0c3328034da2c0f7bede/login.php,bad
peeg.fronterarq.cl/odbsx2.html,bad
coleochaete.gopioneertravel.com/dagger/viewtopic.php?t=1e23&amp;f=425f5bd61gac0408,bad
update.infostop.co.kr/backup/UserReset_infostop.exe,bad
pastehtml.com/view/bfyszdhoa.html,bad
3peaches.ca/wp-content/upgrade/DHL,bad
callideo.fr/msn9ar,bad
vkd.asia/l6xx3j4v,bad
airogap.com/rss/feed/stream/,bad
rekrims.com/PLO5XIde/webscr_prim.php?cmVrcmltcy5jb20=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjQwMTQxNA==,bad
vilakolpa.com/ugqblhk,bad
3designcenter.com/blog/wp-includes/js/jcrop/other/,bad
slimxxxtubeejs.ddns.name/2013/girl-fucked-by-dog.avi.exe,bad
kyotoeyewear.com/vmc9tqz,bad
pixim.com/blog/wp-content/uploads/2011/10/wells2/samplekit.com/extras/wellsfargo.com/login/index.htm,bad
hadmedia.net/link/aol/aol.htm,bad
103.234.36.75/rd927.exe,bad
www.linabtechnologies.com/media/system/js/5f5fa660c2d1302b429a6f915d23538a/Einloggen.htm,bad
91.239.24.89:6892,bad
www.keeme.com.cn/img/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,bad
home.comcast.net/~deutschdad/,bad
www.palimpalem.com/6/Creditosyvip/,bad
tube8vidsiet.ddns.name/2013/girl-fucked-by-dog.avi.exe,bad
piaristesafriquecentrale.org/08yhrf3,bad
fintaxca.co.uk/javascript/js/images/cgibin/,bad
mucinnamphat.com/express/indexdhlalex.html,bad
gosgmart.com/db_conf/ieccs/informationdereboursement/redirection.php?g4d3bdOsiuarHDdBl0bEP6dBVy_wP1WJ6XZDh7nemRp9bv2mHJ0HYZaZV6xWExsS;,bad
alaptare.home.ro/njk44wm,bad
farzamcarpet.com/,bad
54.208.75.21/Oni.html,bad
update.paypal.confirm.com.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.980487.98746.874774.8754.popup-expo.fr/max/updating/uptodate/b74ba2255614695b435e7ffabc2df32e/,bad
ballgogo.no-ip.biz:8088,bad
185.163.127.231/bins/mirai.arm7,bad
www.ottawaneurosurgery.com/wp-content/secure/paypal/,bad
"http://s70.n57.n84.n66.static.myhostcenter.com/CustomerWeb/pages/24,6,609,3852,9,093/",bad
profiel8980wu4393.tearoundtable.com/wunl/?access=signIn/,bad
bisdk.com/wp-content/plugins/casts/,bad
imobiliariabarao.com.br/site/wp-content/plugins/index.php,bad
docs.google.com/spreadsheet/viewform?formkey=dHpwdFlOeUUwWW5UbE9ESnhSMjQtbHc6MQ,bad
app-facebook2017.com/videos/,bad
freeregister8.blogspot.ro/,bad
peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/b0472c841c8bf2116fe2bfa38ba7d35c/wbscra.htm?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43657af3db7e8c452a68a3ca201fa5c2dc767af3db7e8c452a68a3ca201fa5c2dc76,bad
newtotemarchery.com/RYJ56?ghj?tyi6i8678j6?j6j678?cesare.camboni@poste.it,bad
ksc-kw.com/wwww.secure.paypal.com/secure-code5/security/,bad
www.paypal.ca.0049.secure4f.mx/images/cgi.bin/ca/web.scr/?cmnd=_lg&n,bad
b-razvitie.ru/wp-includes/SimplePie/Easyweb%20TD%20Bank%20Trust%20Canada%20Online%20Banking/,bad
thecodega.com/74t3nf4gv4,bad
artragland.com/out/sid=UCBfOYjdgKjLALhhYBddQUqGkMNPLHWL=df=emailhotmail=module=mbox.ListModulemicrosoftaccounts/outlooks.htm,bad
www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=aljksllus.battle.net/d3/en/index&amp;app=com-d3,bad
paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.login.efzg5epalogin.mososinsaat.com/f7a67ab7c963896eb28a300b733daf84/,bad
vastgoedconcept.be/8rarbjfj,bad
freebase.pw/1biycuhoqetzowaawneab.exe,bad
'us.battle.net.ttus.asia/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',bad
gdd.3d.lc/,bad
damascusbureau.org/wp-content/uploads/2011/10/CIelo_rox/temp-01/,bad
urbanstylistus.com/image/mail.htm,bad
www.magicpacket.hu/my.screenname.aol.com/_cqr/login/confirm.php,bad
